Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃)
 00:27:05.202,COM9, 2025-8-18 0:27:4.962, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.840, -33.000, 230.000, -391.000, 29.74,
 00:27:05.203,COM9, 2025-8-18 0:27:4.964, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -33.000, 230.000, -391.000, 29.74,
 00:27:05.205,COM9, 2025-8-18 0:27:4.966, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -33.000, 230.000, -391.000, 29.74,
 00:27:05.208,COM9, 2025-8-18 0:27:4.968, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -32.000, 234.000, -393.000, 29.74,
 00:27:05.209,COM9, 2025-8-18 0:27:4.970, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -32.000, 234.000, -393.000, 29.73,
 00:27:05.211,COM9, 2025-8-18 0:27:4.972, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -32.000, 234.000, -393.000, 29.73,
 00:27:05.214,COM9, 2025-8-18 0:27:4.974, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -32.000, 234.000, -393.000, 29.73,
 00:27:05.215,COM9, 2025-8-18 0:27:4.976, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -32.000, 234.000, -393.000, 29.73,
 00:27:05.217,COM9, 2025-8-18 0:27:4.978, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -34.000, 235.000, -397.000, 29.73,
 00:27:05.220,COM9, 2025-8-18 0:27:4.980, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -34.000, 235.000, -397.000, 29.73,
 00:27:05.221,COM9, 2025-8-18 0:27:4.982, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -34.000, 235.000, -397.000, 29.73,
 00:27:05.223,COM9, 2025-8-18 0:27:4.984, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.011, 2.829, -34.000, 235.000, -397.000, 29.73,
 00:27:05.226,COM9, 2025-8-18 0:27:4.986, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.011, 2.829, -34.000, 235.000, -397.000, 29.73,
 00:27:05.227,COM9, 2025-8-18 0:27:4.988, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.011, 2.829, -31.000, 231.000, -392.000, 29.73,
 00:27:05.229,COM9, 2025-8-18 0:27:4.990, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.829, -31.000, 231.000, -392.000, 29.72,
 00:27:05.232,COM9, 2025-8-18 0:27:4.992, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.829, -31.000, 231.000, -392.000, 29.72,
 00:27:05.233,COM9, 2025-8-18 0:27:4.994, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -31.000, 231.000, -392.000, 29.72,
 00:27:05.235,COM9, 2025-8-18 0:27:4.996, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -31.000, 231.000, -392.000, 29.72,
 00:27:05.238,COM9, 2025-8-18 0:27:4.998, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -33.000, 233.000, -395.000, 29.72,
 00:27:05.239,COM9, 2025-8-18 0:27:5.000, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -33.000, 233.000, -395.000, 29.72,
 00:27:05.241,COM9, 2025-8-18 0:27:5.002, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -33.000, 233.000, -395.000, 29.72,
 00:27:05.244,COM9, 2025-8-18 0:27:5.004, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -33.000, 233.000, -395.000, 29.72,
 00:27:05.245,COM9, 2025-8-18 0:27:5.006, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -33.000, 233.000, -395.000, 29.72,
 00:27:05.247,COM9, 2025-8-18 0:27:5.008, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.829, -33.000, 234.000, -393.000, 29.72,
 00:27:05.250,COM9, 2025-8-18 0:27:5.010, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.829, -33.000, 234.000, -393.000, 29.73,
 00:27:05.251,COM9, 2025-8-18 0:27:5.012, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.829, -33.000, 234.000, -393.000, 29.73,
 00:27:05.253,COM9, 2025-8-18 0:27:5.014, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.829, -33.000, 234.000, -393.000, 29.73,
 00:27:05.256,COM9, 2025-8-18 0:27:5.016, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.829, -33.000, 234.000, -393.000, 29.73,
 00:27:05.257,COM9, 2025-8-18 0:27:5.018, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.829, -31.000, 233.000, -395.000, 29.73,
 00:27:05.259,COM9, 2025-8-18 0:27:5.020, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.829, -31.000, 233.000, -395.000, 29.73,
 00:27:05.262,COM9, 2025-8-18 0:27:5.022, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -31.000, 233.000, -395.000, 29.73,
 00:27:05.264,COM9, 2025-8-18 0:27:5.024, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -31.000, 233.000, -395.000, 29.73,
 00:27:05.265,COM9, 2025-8-18 0:27:5.026, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.834, -31.000, 233.000, -395.000, 29.73,
 00:27:05.267,COM9, 2025-8-18 0:27:5.028, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.840, -30.000, 234.000, -393.000, 29.73,
 00:27:05.270,COM9, 2025-8-18 0:27:5.030, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -30.000, 234.000, -393.000, 29.73,
 00:27:05.271,COM9, 2025-8-18 0:27:5.032, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -30.000, 234.000, -393.000, 29.73,
 00:27:05.273,COM9, 2025-8-18 0:27:5.034, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.851, -30.000, 234.000, -393.000, 29.73,
 00:27:05.276,COM9, 2025-8-18 0:27:5.036, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.851, -30.000, 234.000, -393.000, 29.73,
 00:27:05.277,COM9, 2025-8-18 0:27:5.038, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.856, -32.000, 234.000, -396.000, 29.73,
 00:27:05.280,COM9, 2025-8-18 0:27:5.040, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.856, -32.000, 234.000, -396.000, 29.73,
 00:27:05.282,COM9, 2025-8-18 0:27:5.042, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.856, -32.000, 234.000, -396.000, 29.73,
 00:27:05.283,COM9, 2025-8-18 0:27:5.044, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.856, -32.000, 234.000, -396.000, 29.73,
 00:27:05.286,COM9, 2025-8-18 0:27:5.046, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.856, -32.000, 234.000, -396.000, 29.73,
 00:27:05.288,COM9, 2025-8-18 0:27:5.048, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.856, -34.000, 232.000, -396.000, 29.73,
 00:27:05.289,COM9, 2025-8-18 0:27:5.050, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.856, -34.000, 232.000, -396.000, 29.71,
 00:27:05.292,COM9, 2025-8-18 0:27:5.052, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.851, -34.000, 232.000, -396.000, 29.71,
 00:27:05.294,COM9, 2025-8-18 0:27:5.054, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.851, -34.000, 232.000, -396.000, 29.71,
 00:27:05.295,COM9, 2025-8-18 0:27:5.056, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -34.000, 232.000, -396.000, 29.71,
 00:27:05.297,COM9, 2025-8-18 0:27:5.058, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -32.000, 233.000, -397.000, 29.71,
 00:27:05.300,COM9, 2025-8-18 0:27:5.060, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -32.000, 233.000, -397.000, 29.71,
 00:27:05.301,COM9, 2025-8-18 0:27:5.062, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -32.000, 233.000, -397.000, 29.71,
 00:27:05.303,COM9, 2025-8-18 0:27:5.064, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.016, 2.845, -32.000, 233.000, -397.000, 29.71,
 00:27:05.306,COM9, 2025-8-18 0:27:5.066, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.016, 2.851, -32.000, 233.000, -397.000, 29.71,
 00:27:05.307,COM9, 2025-8-18 0:27:5.068, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.016, 2.851, -31.000, 234.000, -393.000, 29.71,
 00:27:05.309,COM9, 2025-8-18 0:27:5.070, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.016, 2.851, -31.000, 234.000, -393.000, 29.71,
 00:27:05.312,COM9, 2025-8-18 0:27:5.072, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.016, 2.856, -31.000, 234.000, -393.000, 29.71,
 00:27:05.313,COM9, 2025-8-18 0:27:5.074, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.016, 2.856, -31.000, 234.000, -393.000, 29.71,
 00:27:05.316,COM9, 2025-8-18 0:27:5.076, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.016, 2.856, -31.000, 234.000, -393.000, 29.71,
 00:27:05.317,COM9, 2025-8-18 0:27:5.078, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.016, 2.856, -33.000, 233.000, -392.000, 29.71,
 00:27:05.319,COM9, 2025-8-18 0:27:5.080, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.016, 2.856, -33.000, 233.000, -392.000, 29.71,
 00:27:05.322,COM9, 2025-8-18 0:27:5.082, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.016, 2.856, -33.000, 233.000, -392.000, 29.71,
 00:27:05.323,COM9, 2025-8-18 0:27:5.084, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.016, 2.856, -33.000, 233.000, -392.000, 29.71,
 00:27:05.326,COM9, 2025-8-18 0:27:5.086, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.016, 2.856, -33.000, 233.000, -392.000, 29.71,
 00:27:05.328,COM9, 2025-8-18 0:27:5.088, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.016, 2.851, -32.000, 232.000, -393.000, 29.71,
 00:27:05.329,COM9, 2025-8-18 0:27:5.090, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.016, 2.851, -32.000, 232.000, -393.000, 29.73,
 00:27:05.332,COM9, 2025-8-18 0:27:5.092, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.016, 2.851, -32.000, 232.000, -393.000, 29.73,
 00:27:05.333,COM9, 2025-8-18 0:27:5.094, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.016, 2.851, -32.000, 232.000, -393.000, 29.73,
 00:27:05.336,COM9, 2025-8-18 0:27:5.096, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.851, -32.000, 232.000, -393.000, 29.73,
 00:27:05.338,COM9, 2025-8-18 0:27:5.098, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.851, -32.000, 233.000, -397.000, 29.73,
 00:27:05.339,COM9, 2025-8-18 0:27:5.100, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.851, -32.000, 233.000, -397.000, 29.73,
 00:27:05.341,COM9, 2025-8-18 0:27:5.102, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.851, -32.000, 233.000, -397.000, 29.73,
 00:27:05.344,COM9, 2025-8-18 0:27:5.104, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.851, -32.000, 233.000, -397.000, 29.73,
 00:27:05.345,COM9, 2025-8-18 0:27:5.106, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.851, -32.000, 233.000, -397.000, 29.73,
 00:27:05.347,COM9, 2025-8-18 0:27:5.108, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.851, -32.000, 235.000, -395.000, 29.73,
 00:27:05.350,COM9, 2025-8-18 0:27:5.110, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.856, -32.000, 235.000, -395.000, 29.75,
 00:27:05.351,COM9, 2025-8-18 0:27:5.112, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.856, -32.000, 235.000, -395.000, 29.75,
 00:27:05.353,COM9, 2025-8-18 0:27:5.114, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.856, -32.000, 235.000, -395.000, 29.75,
 00:27:05.356,COM9, 2025-8-18 0:27:5.116, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.856, -32.000, 235.000, -395.000, 29.75,
 00:27:05.357,COM9, 2025-8-18 0:27:5.118, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.856, -34.000, 235.000, -395.000, 29.75,
 00:27:05.359,COM9, 2025-8-18 0:27:5.120, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.851, -34.000, 235.000, -395.000, 29.75,
 00:27:05.362,COM9, 2025-8-18 0:27:5.122, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.851, -34.000, 235.000, -395.000, 29.75,
 00:27:05.364,COM9, 2025-8-18 0:27:5.124, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -34.000, 235.000, -395.000, 29.75,
 00:27:05.365,COM9, 2025-8-18 0:27:5.126, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -34.000, 235.000, -395.000, 29.75,
 00:27:05.367,COM9, 2025-8-18 0:27:5.128, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -32.000, 232.000, -398.000, 29.75,
 00:27:05.370,COM9, 2025-8-18 0:27:5.130, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -32.000, 232.000, -398.000, 29.70,
 00:27:05.371,COM9, 2025-8-18 0:27:5.132, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -32.000, 232.000, -398.000, 29.70,
 00:27:05.373,COM9, 2025-8-18 0:27:5.134, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -32.000, 232.000, -398.000, 29.70,
 00:27:05.376,COM9, 2025-8-18 0:27:5.136, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -32.000, 232.000, -398.000, 29.70,
 00:27:05.377,COM9, 2025-8-18 0:27:5.138, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -32.000, 234.000, -393.000, 29.70,
 00:27:05.379,COM9, 2025-8-18 0:27:5.140, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -32.000, 234.000, -393.000, 29.70,
 00:27:05.382,COM9, 2025-8-18 0:27:5.142, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -32.000, 234.000, -393.000, 29.70,
 00:27:05.383,COM9, 2025-8-18 0:27:5.144, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -32.000, 234.000, -393.000, 29.70,
 00:27:05.385,COM9, 2025-8-18 0:27:5.146, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -32.000, 234.000, -393.000, 29.70,
 00:27:05.388,COM9, 2025-8-18 0:27:5.148, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -33.000, 234.000, -396.000, 29.70,
 00:27:05.389,COM9, 2025-8-18 0:27:5.150, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -33.000, 234.000, -396.000, 29.70,
 00:27:05.391,COM9, 2025-8-18 0:27:5.152, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -33.000, 234.000, -396.000, 29.70,
 00:27:05.394,COM9, 2025-8-18 0:27:5.154, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.840, -33.000, 234.000, -396.000, 29.70,
 00:27:05.395,COM9, 2025-8-18 0:27:5.156, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.840, -33.000, 234.000, -396.000, 29.70,
 00:27:05.397,COM9, 2025-8-18 0:27:5.158, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.840, -31.000, 233.000, -395.000, 29.70,
 00:27:05.400,COM9, 2025-8-18 0:27:5.160, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -31.000, 233.000, -395.000, 29.70,
 00:27:05.401,COM9, 2025-8-18 0:27:5.162, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -31.000, 233.000, -395.000, 29.70,
 00:27:05.403,COM9, 2025-8-18 0:27:5.164, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -31.000, 233.000, -395.000, 29.70,
 00:27:05.407,COM9, 2025-8-18 0:27:5.166, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.845, -31.000, 233.000, -395.000, 29.70,
 00:27:05.410,COM9, 2025-8-18 0:27:5.170, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.038, -0.011, 2.851, -31.000, 232.000, -396.000, 29.70,
 00:27:05.411,COM9, 2025-8-18 0:27:5.172, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.011, 2.851, -31.000, 232.000, -396.000, 29.71,
 00:27:05.413,COM9, 2025-8-18 0:27:5.174, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.011, 2.851, -31.000, 232.000, -396.000, 29.71,
 00:27:05.416,COM9, 2025-8-18 0:27:5.176, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.011, 2.856, -31.000, 232.000, -396.000, 29.71,
 00:27:05.417,COM9, 2025-8-18 0:27:5.178, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.011, 2.856, -33.000, 233.000, -392.000, 29.71,
 00:27:05.419,COM9, 2025-8-18 0:27:5.180, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.011, 2.851, -33.000, 233.000, -392.000, 29.71,
 00:27:05.422,COM9, 2025-8-18 0:27:5.182, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.005, 2.851, -33.000, 233.000, -392.000, 29.71,
 00:27:05.423,COM9, 2025-8-18 0:27:5.184, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.005, 2.851, -33.000, 233.000, -392.000, 29.71,
 00:27:05.425,COM9, 2025-8-18 0:27:5.186, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.005, 2.851, -33.000, 233.000, -392.000, 29.71,
 00:27:05.428,COM9, 2025-8-18 0:27:5.188, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.005, 2.851, -33.000, 234.000, -398.000, 29.71,
 00:27:05.429,COM9, 2025-8-18 0:27:5.190, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.845, -33.000, 234.000, -398.000, 29.73,
 00:27:05.431,COM9, 2025-8-18 0:27:5.192, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.845, -33.000, 234.000, -398.000, 29.73,
 00:27:05.434,COM9, 2025-8-18 0:27:5.194, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.845, -33.000, 234.000, -398.000, 29.73,
 00:27:05.435,COM9, 2025-8-18 0:27:5.196, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.845, -33.000, 234.000, -398.000, 29.73,
 00:27:05.437,COM9, 2025-8-18 0:27:5.198, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.845, -33.000, 235.000, -397.000, 29.73,
 00:27:05.440,COM9, 2025-8-18 0:27:5.200, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.845, -33.000, 235.000, -397.000, 29.73,
 00:27:05.441,COM9, 2025-8-18 0:27:5.202, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.840, -33.000, 235.000, -397.000, 29.73,
 00:27:05.443,COM9, 2025-8-18 0:27:5.204, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.840, -33.000, 235.000, -397.000, 29.73,
 00:27:05.446,COM9, 2025-8-18 0:27:5.206, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.840, -33.000, 235.000, -397.000, 29.73,
 00:27:05.447,COM9, 2025-8-18 0:27:5.208, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.840, -32.000, 236.000, -393.000, 29.73,
 00:27:05.449,COM9, 2025-8-18 0:27:5.210, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.840, -32.000, 236.000, -393.000, 29.71,
 00:27:05.452,COM9, 2025-8-18 0:27:5.212, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.840, -32.000, 236.000, -393.000, 29.71,
 00:27:05.453,COM9, 2025-8-18 0:27:5.214, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.845, -32.000, 236.000, -393.000, 29.71,
 00:27:05.455,COM9, 2025-8-18 0:27:5.216, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.845, -32.000, 236.000, -393.000, 29.71,
 00:27:05.458,COM9, 2025-8-18 0:27:5.218, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.845, -34.000, 232.000, -393.000, 29.71,
 00:27:05.459,COM9, 2025-8-18 0:27:5.220, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.840, -34.000, 232.000, -393.000, 29.71,
 00:27:05.461,COM9, 2025-8-18 0:27:5.222, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.840, -34.000, 232.000, -393.000, 29.71,
 00:27:05.464,COM9, 2025-8-18 0:27:5.224, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.834, -34.000, 232.000, -393.000, 29.71,
 00:27:05.465,COM9, 2025-8-18 0:27:5.226, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.834, -34.000, 232.000, -393.000, 29.71,
 00:27:05.467,COM9, 2025-8-18 0:27:5.228, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.038, -0.005, 2.829, -34.000, 233.000, -395.000, 29.71,
 00:27:05.470,COM9, 2025-8-18 0:27:5.230, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.005, 2.829, -34.000, 233.000, -395.000, 29.71,
 00:27:05.471,COM9, 2025-8-18 0:27:5.232, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.038, -0.005, 2.823, -34.000, 233.000, -395.000, 29.71,
 00:27:05.473,COM9, 2025-8-18 0:27:5.234, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.044, -0.005, 2.823, -34.000, 233.000, -395.000, 29.71,
 00:27:05.476,COM9, 2025-8-18 0:27:5.236, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.044, -0.005, 2.818, -34.000, 233.000, -395.000, 29.71,
 00:27:05.477,COM9, 2025-8-18 0:27:5.238, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.044, -0.005, 2.818, -31.000, 235.000, -395.000, 29.71,
 00:27:05.479,COM9, 2025-8-18 0:27:5.240, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.044, -0.005, 2.823, -31.000, 235.000, -395.000, 29.71,
 00:27:05.482,COM9, 2025-8-18 0:27:5.242, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.044, -0.005, 2.823, -31.000, 235.000, -395.000, 29.71,
 00:27:05.483,COM9, 2025-8-18 0:27:5.244, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.044, -0.005, 2.829, -31.000, 235.000, -395.000, 29.71,
 00:27:05.486,COM9, 2025-8-18 0:27:5.246, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.044, -0.005, 2.829, -31.000, 235.000, -395.000, 29.71,
 00:27:05.488,COM9, 2025-8-18 0:27:5.248, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.044, -0.005, 2.829, -31.000, 235.000, -390.000, 29.71,
 00:27:05.489,COM9, 2025-8-18 0:27:5.250, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.044, -0.005, 2.834, -31.000, 235.000, -390.000, 29.71,
 00:27:05.491,COM9, 2025-8-18 0:27:5.252, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, -0.044, -0.005, 2.834, -31.000, 235.000, -390.000, 29.71,
